order_id,cust_id,gender,Age,Profession,first_name,last_name,prod_id,product,product_category,product_sub_category,store_name,store_address,country,order_status,delivery_type,order_date,delivery_date,review_score,price,Spending Score (1-100),Quantity
750,C_008,Male,22,Executive,Dean,Kelly,P_1006,Laptop,Electronics,Premium,Nicosia Mall,Market Rd,Cyprus,Returned,Online,2024-01-31,2024-02-01,1,620,97,1
751,C_014,Female,35,Executive,Hannah,Muller,P_1001,Smartphone,Electronics,Standard,New York Mall,Broadway,USA,Processing,In-Store,2024-02-01,2024-02-03,2,200,3,1
752,C_001,Male,37,Artist,Alex,Taylor,P_1002,Headphones,Accessories,Budget,Netherlands Mall,Broadway,Netherlands,Delivered,Pickup,2024-02-02,2024-02-05,3,25,31,3
753,C_029,Female,29,Artist,Ramsey,Parker,P_1003,Shoes,Fashion,Premium,Nicosia Mall,High St,Cyprus,Cancelled,Online,2024-02-03,2024-02-07,4,350,85,1
754,C_026,Male,21,Lawyer,Michael,Canfield,P_1004,Backpack,Fashion,Standard,Amsterdam Mall,Market Rd,Australia,Returned,In-Store,2024-02-04,2024-02-09,5,35,46,1
755,C_028,Female,20,Engineer,Olivia,Taylor,P_1005,Tablet,Accessories,Budget,Berlin Mitte,Broadway,Germany,Processing,Pickup,2024-02-05,2024-02-11,1,499,3,1
756,C_030,Male,32,Artist,Santos,Brown,P_1006,Laptop,Electronics,Premium,Berlin Mitte,Main St,USA,Delivered,Online,2024-02-06,2024-02-13,2,620,55,1
757,C_009,Female,45,Doctor,Debby,Black,P_1001,Smartphone,Electronics,Standard,Nicosia Mall,High St,Cyprus,Cancelled,In-Store,2024-02-07,2024-02-15,3,200,53,1
758,C_008,Male,22,Executive,Dean,Kelly,P_1002,Headphones,Accessories,Budget,Nicosia Mall,Market Rd,Cyprus,Returned,Pickup,2024-02-08,2024-02-17,4,25,26,2
759,C_014,Female,35,Executive,Hannah,Muller,P_1003,Shoes,Fashion,Premium,New York Mall,Broadway,USA,Processing,Online,2024-02-09,2024-02-19,5,350,36,3
760,C_018,Male,64,Healthcare,James,Smith,P_1004,Backpack,Fashion,Standard,Nicosia Mall,Main St,Cyprus,Delivered,In-Store,2024-02-10,2024-02-11,1,35,64,1
761,C_029,Female,29,Artist,Ramsey,Parker,P_1005,Tablet,Accessories,Budget,Nicosia Mall,High St,Cyprus,Cancelled,Pickup,2024-02-11,2024-02-13,2,499,17,1
762,C_026,Male,21,Artist,Michael,Canfield,P_1006,Laptop,Electronics,Premium,Amsterdam Mall,Market Rd,Australia,Returned,Online,2024-02-12,2024-02-15,3,620,49,1
763,C_019,Female,34,Lawyer,Jessica,Danforth,P_1001,Smartphone,Electronics,Standard,New York Mall,Broadway,USA,Processing,In-Store,2024-02-13,2024-02-17,4,200,67,1
764,C_015,Female,48,Doctor,Helen,Renn,P_1002,Headphones,Accessories,Budget,Berlin Mitte,Main St,USA,Delivered,Pickup,2024-02-14,2024-02-19,5,25,71,3
765,C_009,Female,45,Doctor,Debby,Black,P_1003,Shoes,Fashion,Premium,Nicosia Mall,High St,Cyprus,Cancelled,Online,2024-02-15,2024-02-21,1,350,90,1
766,C_008,Male,22,Executive,Dean,Kelly,P_1004,Backpack,Fashion,Standard,Nicosia Mall,Market Rd,Cyprus,Returned,In-Store,2024-02-16,2024-02-23,2,35,78,1
767,C_014,Female,35,Executive,Hannah,Muller,P_1005,Tablet,Accessories,Budget,New York Mall,Broadway,USA,Processing,Pickup,2024-02-17,2024-02-25,3,499,60,1
768,C_018,Male,64,Healthcare,James,Smith,P_1006,Laptop,Electronics,Premium,Nicosia Mall,Main St,Cyprus,Delivered,Online,2024-02-18,2024-02-27,4,620,22,1
769,C_029,Female,29,Artist,Ramsey,Parker,P_1001,Smartphone,Electronics,Standard,Nicosia Mall,High St,Cyprus,Cancelled,In-Store,2024-02-19,2024-02-29,5,200,84,1
770,C_026,Male,21,Healthcare,Michael,Canfield,P_1002,Headphones,Accessories,Budget,Amsterdam Mall,Market Rd,Australia,Returned,Pickup,2024-02-20,2024-02-21,1,25,25,2
771,C_028,Female,20,Engineer,Olivia,Taylor,P_1003,Shoes,Fashion,Premium,Berlin Mitte,Broadway,Germany,Processing,Online,2024-02-21,2024-02-23,2,350,29,1
772,C_002,Male,45,Doctor,Alexander,Smith,P_1004,Backpack,Fashion,Standard,Berlin Mitte,Main St,Germany,Delivered,In-Store,2024-02-22,2024-02-25,3,35,57,1
773,C_009,Female,45,Doctor,Debby,Black,P_1005,Tablet,Accessories,Budget,Nicosia Mall,High St,Cyprus,Cancelled,Pickup,2024-02-23,2024-02-27,4,499,54,1
774,C_008,Male,22,Executive,Dean,Kelly,P_1006,Laptop,Electronics,Premium,Nicosia Mall,Market Rd,Cyprus,Returned,Online,2024-02-24,2024-02-29,5,620,84,1
775,C_014,Female,35,Executive,Hannah,Muller,P_1001,Smartphone,Electronics,Standard,New York Mall,Broadway,USA,Processing,In-Store,2024-02-25,2024-03-02,1,200,38,1
776,C_018,Male,64,Healthcare,James,Smith,P_1002,Headphones,Accessories,Budget,Nicosia Mall,Main St,Cyprus,Delivered,Pickup,2024-02-26,2024-03-04,2,25,39,1
777,C_029,Female,29,Artist,Ramsey,Parker,P_1003,Shoes,Fashion,Premium,Nicosia Mall,High St,Cyprus,Cancelled,Online,2024-02-27,2024-03-06,3,350,73,1
778,C_026,Male,21,Engineer,Michael,Canfield,P_1004,Backpack,Fashion,Standard,Amsterdam Mall,Market Rd,Australia,Returned,In-Store,2024-02-28,2024-03-08,4,35,52,2
779,C_025,Male,24,Barista,Martin,Taylor,P_1005,Tablet,Accessories,Budget,Berlin Mitte,Broadway,Germany,Processing,Pickup,2024-02-29,2024-03-10,5,499,35,1
780,C_005,Male,23,Engineer,Daniel,Williams,P_1006,Laptop,Electronics,Premium,Berlin Mitte,Main St,USA,Delivered,Online,2024-03-01,2024-03-02,1,620,25,1
781,C_009,Female,45,Doctor,Debby,Black,P_1001,Smartphone,Electronics,Standard,Nicosia Mall,High St,Cyprus,Cancelled,In-Store,2024-03-02,2024-03-04,2,200,10,2
782,C_008,Male,22,Executive,Dean,Kelly,P_1002,Headphones,Accessories,Budget,Nicosia Mall,Market Rd,Cyprus,Returned,Pickup,2024-03-03,2024-03-06,3,25,70,2
783,C_014,Female,35,Executive,Hannah,Muller,P_1003,Shoes,Fashion,Premium,New York Mall,Broadway,USA,Processing,Online,2024-03-04,2024-03-08,4,350,29,1
784,C_001,Male,37,Artist,Alex,Taylor,P_1004,Backpack,Fashion,Standard,Netherlands Mall,Broadway,Netherlands,Delivered,In-Store,2024-03-05,2024-03-10,5,35,42,1
785,C_029,Female,29,Artist,Ramsey,Parker,P_1005,Tablet,Accessories,Budget,Nicosia Mall,High St,Cyprus,Cancelled,Pickup,2024-03-06,2024-03-12,1,499,93,1
786,C_026,Male,21,Artist,Michael,Canfield,P_1006,Laptop,Electronics,Premium,Amsterdam Mall,Market Rd,Australia,Returned,Online,2024-03-07,2024-03-14,2,620,7,1
787,C_028,Female,20,Engineer,Olivia,Taylor,P_1001,Smartphone,Electronics,Standard,Berlin Mitte,Broadway,Germany,Processing,In-Store,2024-03-08,2024-03-16,3,200,24,1
788,C_005,Male,23,Engineer,Daniel,Williams,P_1002,Headphones,Accessories,Budget,Berlin Mitte,Main St,USA,Delivered,Pickup,2024-03-09,2024-03-18,4,25,2,1
789,C_009,Female,45,Doctor,Debby,Black,P_1003,Shoes,Fashion,Premium,Nicosia Mall,High St,Cyprus,Cancelled,Online,2024-03-10,2024-03-20,5,350,23,1
790,C_008,Male,22,Executive,Dean,Kelly,P_1004,Backpack,Fashion,Standard,Nicosia Mall,Market Rd,Cyprus,Returned,In-Store,2024-03-11,2024-03-12,1,35,79,1
791,C_014,Female,35,Executive,Hannah,Muller,P_1005,Tablet,Accessories,Budget,New York Mall,Broadway,USA,Processing,Pickup,2024-03-12,2024-03-14,2,499,11,1
792,C_018,Male,64,Healthcare,James,Smith,P_1006,Laptop,Electronics,Premium,Nicosia Mall,Main St,Cyprus,Delivered,Online,2024-03-13,2024-03-16,3,620,17,1
793,C_029,Female,29,Artist,Ramsey,Parker,P_1001,Smartphone,Electronics,Standard,Nicosia Mall,High St,Cyprus,Cancelled,In-Store,2024-03-14,2024-03-18,4,200,42,1
794,C_026,Male,21,Healthcare,Michael,Canfield,P_1002,Headphones,Accessories,Budget,Amsterdam Mall,Market Rd,Australia,Returned,Pickup,2024-03-15,2024-03-20,5,25,17,1
795,C_025,Male,24,Barista,Martin,Taylor,P_1003,Shoes,Fashion,Premium,Berlin Mitte,Broadway,Germany,Processing,Online,2024-03-16,2024-03-22,1,350,86,1
796,C_003,Male,33,Marketing,Ben,Johnson,P_1004,Backpack,Fashion,Standard,Amsterdam Mall,Main St,Australia,Delivered,In-Store,2024-03-17,2024-03-24,2,35,29,1
797,C_009,Female,45,Doctor,Debby,Black,P_1005,Tablet,Accessories,Budget,Nicosia Mall,High St,Cyprus,Cancelled,Pickup,2024-03-18,2024-03-26,3,499,29,1
798,C_008,Male,22,Executive,Dean,Kelly,P_1006,Laptop,Electronics,Premium,Nicosia Mall,Market Rd,Cyprus,Returned,Online,2024-03-19,2024-03-28,4,620,77,1
799,C_014,Female,35,Executive,Hannah,Muller,P_1001,Smartphone,Electronics,Standard,New York Mall,Broadway,USA,Processing,In-Store,2024-03-20,2024-03-30,5,200,13,1
800,C_018,Male,64,Healthcare,James,Smith,P_1002,Headphones,Accessories,Budget,Nicosia Mall,Main St,Cyprus,Delivered,Pickup,2024-03-21,2024-03-22,1,25,84,1
801,C_029,Female,29,Artist,Ramsey,Parker,P_1003,Shoes,Fashion,Premium,Nicosia Mall,High St,Cyprus,Cancelled,Online,2024-03-22,2024-03-24,2,350,50,3
802,C_026,Male,21,,Michael,Canfield,P_1004,Backpack,Fashion,Standard,Amsterdam Mall,Market Rd,Australia,Returned,In-Store,2024-03-23,2024-03-26,3,35,36,2
803,C_028,Female,20,Engineer,Olivia,Taylor,P_1005,Tablet,Accessories,Budget,Berlin Mitte,Broadway,Germany,Processing,Pickup,2024-03-24,2024-03-28,4,499,78,1
804,C_005,Male,23,Engineer,Daniel,Williams,P_1006,Laptop,Electronics,Premium,Berlin Mitte,Main St,USA,Delivered,Online,2024-03-25,2024-03-30,5,620,32,1
805,C_009,Female,45,Doctor,Debby,Black,P_1001,Smartphone,Electronics,Standard,Nicosia Mall,High St,Cyprus,Cancelled,In-Store,2024-03-26,2024-04-01,1,200,92,1
806,C_008,Male,22,Executive,Dean,Kelly,P_1002,Headphones,Accessories,Budget,Nicosia Mall,Market Rd,Cyprus,Returned,Pickup,2024-03-27,2024-04-03,2,25,69,1
807,C_014,Female,35,Executive,Hannah,Muller,P_1003,Shoes,Fashion,Premium,New York Mall,Broadway,USA,Processing,Online,2024-03-28,2024-04-05,3,350,26,1
808,C_018,Male,64,Healthcare,James,Smith,P_1004,Backpack,Fashion,Standard,Nicosia Mall,Main St,Cyprus,Delivered,In-Store,2024-03-29,2024-04-07,4,35,84,1
809,C_029,Female,29,Artist,Ramsey,Parker,P_1005,Tablet,Accessories,Budget,Nicosia Mall,High St,Cyprus,Cancelled,Pickup,2024-03-30,2024-04-09,5,499,51,1
810,C_026,Male,21,Executive,Michael,Canfield,P_1006,Laptop,Electronics,Premium,Amsterdam Mall,Market Rd,Australia,Returned,Online,2024-03-31,2024-04-01,1,620,57,1
811,C_028,Female,20,Engineer,Olivia,Taylor,P_1001,Smartphone,Electronics,Standard,Berlin Mitte,Broadway,Germany,Processing,In-Store,2024-04-01,2024-04-03,2,200,52,1
812,C_005,Male,23,Engineer,Daniel,Williams,P_1002,Headphones,Accessories,Budget,Berlin Mitte,Main St,USA,Delivered,Pickup,2024-04-02,2024-04-05,3,25,44,1
813,C_009,Female,45,Doctor,Debby,Black,P_1003,Shoes,Fashion,Premium,Nicosia Mall,High St,Cyprus,Cancelled,Online,2024-04-03,2024-04-07,4,350,51,1
814,C_008,Male,22,Executive,Dean,Kelly,P_1004,Backpack,Fashion,Standard,Nicosia Mall,Market Rd,Cyprus,Returned,In-Store,2024-04-04,2024-04-09,5,35,36,2
815,C_014,Female,35,Executive,Hannah,Muller,P_1005,Tablet,Accessories,Budget,New York Mall,Broadway,USA,Processing,Pickup,2024-04-05,2024-04-11,1,499,37,1
816,C_001,Male,37,Artist,Alex,Taylor,P_1006,Laptop,Electronics,Premium,Netherlands Mall,Market Rd,Netherlands,Delivered,Online,2024-04-06,2024-04-13,2,620,73,1
817,C_029,Female,29,Artist,Ramsey,Parker,P_1001,Smartphone,Electronics,Standard,Nicosia Mall,High St,Cyprus,Cancelled,In-Store,2024-04-07,2024-04-15,3,200,42,1
818,C_026,Male,21,,Michael,Canfield,P_1002,Headphones,Accessories,Budget,Amsterdam Mall,Market Rd,Australia,Returned,Pickup,2024-04-08,2024-04-17,4,25,71,1
819,C_028,Female,20,Engineer,Olivia,Taylor,P_1003,Shoes,Fashion,Premium,Berlin Mitte,Broadway,Germany,Processing,Online,2024-04-09,2024-04-19,5,350,12,1
820,C_005,Male,23,Engineer,Daniel,Williams,P_1004,Backpack,Fashion,Standard,Berlin Mitte,Main St,USA,Delivered,In-Store,2024-04-10,2024-04-11,1,35,48,1
821,C_009,Female,45,Doctor,Debby,Black,P_1005,Tablet,Accessories,Budget,Nicosia Mall,High St,Cyprus,Cancelled,Pickup,2024-04-11,2024-04-13,2,499,9,1
822,C_008,Male,22,Executive,Dean,Kelly,P_1006,Laptop,Electronics,Premium,Nicosia Mall,Market Rd,Cyprus,Returned,Online,2024-04-12,2024-04-15,3,620,28,1
823,C_014,Female,35,Executive,Hannah,Muller,P_1001,Smartphone,Electronics,Standard,New York Mall,Broadway,USA,Processing,In-Store,2024-04-13,2024-04-17,4,200,21,1
824,C_018,Male,64,Healthcare,James,Smith,P_1002,Headphones,Accessories,Budget,Nicosia Mall,Main St,Cyprus,Delivered,Pickup,2024-04-14,2024-04-19,5,25,100,1
825,C_029,Female,29,Artist,Ramsey,Parker,P_1003,Shoes,Fashion,Premium,Nicosia Mall,High St,Cyprus,Cancelled,Online,2024-04-15,2024-04-21,1,350,55,1
826,C_026,Male,21,Artist,Michael,Canfield,P_1004,Backpack,Fashion,Standard,Amsterdam Mall,Market Rd,Australia,Returned,In-Store,2024-04-16,2024-04-23,2,35,25,1
827,C_031,Female,31,Entertainment,Tess,Ortiz,P_1005,Tablet,Accessories,Budget,London West,Broadway,UK,Processing,Pickup,2024-04-17,2024-04-25,3,499,40,1
828,C_005,Male,23,Engineer,Daniel,Williams,P_1006,Laptop,Electronics,Premium,Berlin Mitte,Main St,USA,Delivered,Online,2024-04-18,2024-04-27,4,620,58,1
829,C_009,Female,45,Doctor,Debby,Black,P_1001,Smartphone,Electronics,Standard,Nicosia Mall,High St,Cyprus,Cancelled,In-Store,2024-04-19,2024-04-29,5,200,36,1
830,C_008,Male,22,Executive,Dean,Kelly,P_1002,Headphones,Accessories,Budget,Nicosia Mall,Market Rd,Cyprus,Returned,Pickup,2024-04-20,2024-04-21,1,25,75,1
831,C_014,Female,35,Executive,Hannah,Muller,P_1003,Shoes,Fashion,Premium,New York Mall,Broadway,USA,Processing,Online,2024-04-21,2024-04-23,2,350,61,1
832,C_001,Male,37,Artist,Alex,Taylor,P_1004,Backpack,Fashion,Standard,Netherlands Mall,Market Rd,Netherlands,Delivered,In-Store,2024-04-22,2024-04-25,3,35,39,2
833,C_029,Female,29,Artist,Ramsey,Parker,P_1005,Tablet,Accessories,Budget,Nicosia Mall,High St,Cyprus,Cancelled,Pickup,2024-04-23,2024-04-27,4,499,34,1
834,C_026,Male,21,Lawyer,Michael,Canfield,P_1006,Laptop,Electronics,Premium,Amsterdam Mall,Market Rd,Australia,Returned,Online,2024-04-24,2024-04-29,5,620,83,1
835,C_022,Male,18,Homemaker,Kevin,Patrick,P_1001,Smartphone,Electronics,Standard,New York Mall,Broadway,USA,Processing,In-Store,2024-04-25,2024-05-01,1,200,45,1
836,C_005,Male,23,Engineer,Daniel,Williams,P_1002,Headphones,Accessories,Budget,Berlin Mitte,Main St,USA,Delivered,Pickup,2024-04-26,2024-05-03,2,25,60,1
837,C_009,Female,45,Doctor,Debby,Black,P_1003,Shoes,Fashion,Premium,Nicosia Mall,High St,Cyprus,Cancelled,Online,2024-04-27,2024-05-05,3,350,57,1
838,C_008,Male,22,Executive,Dean,Kelly,P_1004,Backpack,Fashion,Standard,Nicosia Mall,Market Rd,Cyprus,Returned,In-Store,2024-04-28,2024-05-07,4,35,8,1
839,C_014,Female,35,Executive,Hannah,Muller,P_1005,Tablet,Accessories,Budget,New York Mall,Broadway,USA,Processing,Pickup,2024-04-29,2024-05-09,5,499,68,1
840,C_018,Male,64,Healthcare,James,Smith,P_1006,Laptop,Electronics,Premium,Nicosia Mall,Main St,Cyprus,Delivered,Online,2024-04-30,2024-05-01,1,620,63,1
841,C_029,Female,29,Artist,Ramsey,Parker,P_1001,Smartphone,Electronics,Standard,Nicosia Mall,High St,Cyprus,Cancelled,In-Store,2024-05-01,2024-05-03,2,200,49,1
842,C_026,Male,21,Healthcare,Michael,Canfield,P_1002,Headphones,Accessories,Budget,Amsterdam Mall,Market Rd,Australia,Returned,Pickup,2024-05-02,2024-05-05,3,25,54,1
843,C_031,Female,31,Entertainment,Tess,Ortiz,P_1003,Shoes,Fashion,Premium,London West,Broadway,UK,Processing,Online,2024-05-03,2024-05-07,4,350,69,1
844,C_003,Male,33,Marketing,Ben,Johnson,P_1004,Backpack,Fashion,Standard,Amsterdam Mall,Main St,Australia,Delivered,In-Store,2024-05-04,2024-05-09,5,35,38,2
845,C_009,Female,45,Doctor,Debby,Black,P_1005,Tablet,Accessories,Budget,Nicosia Mall,High St,Cyprus,Cancelled,Pickup,2024-05-05,2024-05-11,1,499,45,1
846,C_008,Male,22,Executive,Dean,Kelly,P_1006,Laptop,Electronics,Premium,Nicosia Mall,Market Rd,Cyprus,Returned,Online,2024-05-06,2024-05-13,2,620,21,1
847,C_014,Female,35,Executive,Hannah,Muller,P_1001,Smartphone,Electronics,Standard,New York Mall,Broadway,USA,Processing,In-Store,2024-05-07,2024-05-15,3,200,51,1
848,C_018,Male,64,Healthcare,James,Smith,P_1002,Headphones,Accessories,Budget,Nicosia Mall,Main St,Cyprus,Delivered,Pickup,2024-05-08,2024-05-17,4,25,38,1
849,C_029,Female,29,Artist,Ramsey,Parker,P_1003,Shoes,Fashion,Premium,Nicosia Mall,High St,Cyprus,Cancelled,Online,2024-05-09,2024-05-19,5,350,26,1
850,C_026,Male,21,Healthcare,Michael,Canfield,P_1004,Backpack,Fashion,Standard,Amsterdam Mall,Market Rd,Australia,Returned,In-Store,2024-05-10,2024-05-11,1,35,32,1
851,C_028,Female,20,Engineer,Olivia,Taylor,P_1005,Tablet,Accessories,Budget,Berlin Mitte,Broadway,Germany,Processing,Pickup,2024-05-11,2024-05-13,2,499,32,1
852,C_005,Male,23,Engineer,Daniel,Williams,P_1006,Laptop,Electronics,Premium,Berlin Mitte,Main St,USA,Delivered,Online,2024-05-12,2024-05-15,3,620,86,1
853,C_009,Female,45,Doctor,Debby,Black,P_1001,Smartphone,Electronics,Standard,Nicosia Mall,High St,Cyprus,Cancelled,In-Store,2024-05-13,2024-05-17,4,200,41,1
854,C_008,Male,22,Executive,Dean,Kelly,P_1002,Headphones,Accessories,Budget,Nicosia Mall,Market Rd,Cyprus,Returned,Pickup,2024-05-14,2024-05-19,5,25,42,1
855,C_014,Female,35,Executive,Hannah,Muller,P_1003,Shoes,Fashion,Premium,New York Mall,Broadway,USA,Processing,Online,2024-05-15,2024-05-21,1,350,23,1
856,C_001,Male,37,Artist,Alex,Taylor,P_1004,Backpack,Fashion,Standard,Netherlands Mall,High St,Netherlands,Delivered,In-Store,2024-05-16,2024-05-23,2,35,23,1
857,C_029,Female,29,Artist,Ramsey,Parker,P_1005,Tablet,Accessories,Budget,Nicosia Mall,High St,Cyprus,Cancelled,Pickup,2024-05-17,2024-05-25,3,499,46,1
858,C_026,Male,21,Marketing,Michael,Canfield,P_1006,Laptop,Electronics,Premium,Amsterdam Mall,Market Rd,Australia,Returned,Online,2024-05-18,2024-05-27,4,620,16,1
859,C_023,Male,53,Lawyer,Klen,Britton,P_1001,Smartphone,Electronics,Standard,New York Mall,Broadway,USA,Processing,In-Store,2024-05-19,2024-05-29,5,200,48,1
860,C_005,Male,23,Engineer,Daniel,Williams,P_1002,Headphones,Accessories,Budget,Berlin Mitte,Main St,USA,Delivered,Pickup,2024-05-20,2024-05-21,1,25,34,1
861,C_009,Female,45,Doctor,Debby,Black,P_1003,Shoes,Fashion,Premium,Nicosia Mall,High St,Cyprus,Cancelled,Online,2024-05-21,2024-05-23,2,350,22,2
862,C_008,Male,22,Executive,Dean,Kelly,P_1004,Backpack,Fashion,Standard,Nicosia Mall,Market Rd,Cyprus,Returned,In-Store,2024-05-22,2024-05-25,3,35,50,1
863,C_014,Female,35,Executive,Hannah,Muller,P_1005,Tablet,Accessories,Budget,New York Mall,Broadway,USA,Processing,Pickup,2024-05-23,2024-05-27,4,499,46,1
864,C_018,Male,64,Healthcare,James,Smith,P_1006,Laptop,Electronics,Premium,Nicosia Mall,Main St,Cyprus,Delivered,Online,2024-05-24,2024-05-29,5,620,10,1
865,C_029,Female,29,Artist,Ramsey,Parker,P_1001,Smartphone,Electronics,Standard,Nicosia Mall,High St,Cyprus,Cancelled,In-Store,2024-05-25,2024-05-31,1,200,9,1
866,C_026,Male,21,Artist,Michael,Canfield,P_1002,Headphones,Accessories,Budget,Amsterdam Mall,Market Rd,Australia,Returned,Pickup,2024-05-26,2024-06-02,2,25,49,1
867,C_028,Female,20,Engineer,Olivia,Taylor,P_1003,Shoes,Fashion,Premium,Berlin Mitte,Broadway,Germany,Processing,Online,2024-05-27,2024-06-04,3,350,77,1
868,C_005,Male,23,Engineer,Daniel,Williams,P_1004,Backpack,Fashion,Standard,Berlin Mitte,Main St,USA,Delivered,In-Store,2024-05-28,2024-06-06,4,35,52,1
869,C_009,Female,45,Doctor,Debby,Black,P_1005,Tablet,Accessories,Budget,Nicosia Mall,High St,Cyprus,Cancelled,Pickup,2024-05-29,2024-06-08,5,499,14,1
870,C_008,Male,22,Executive,Dean,Kelly,P_1006,Laptop,Electronics,Premium,Nicosia Mall,Market Rd,Cyprus,Returned,Online,2024-05-30,2024-05-31,1,620,6,1
871,C_014,Female,35,Executive,Hannah,Muller,P_1001,Smartphone,Electronics,Standard,New York Mall,Broadway,USA,Processing,In-Store,2024-05-31,2024-06-02,2,200,65,1
872,C_018,Male,64,Healthcare,James,Smith,P_1002,Headphones,Accessories,Budget,Nicosia Mall,Main St,Cyprus,Delivered,Pickup,2024-06-01,2024-06-04,3,25,13,1
873,C_029,Female,29,Artist,Ramsey,Parker,P_1003,Shoes,Fashion,Premium,Nicosia Mall,High St,Cyprus,Cancelled,Online,2024-06-02,2024-06-06,4,350,80,1
874,C_026,Male,21,Healthcare,Michael,Canfield,P_1004,Backpack,Fashion,Standard,Amsterdam Mall,Market Rd,Australia,Returned,In-Store,2024-06-03,2024-06-08,5,35,98,1
875,C_028,Female,20,Engineer,Olivia,Taylor,P_1005,Tablet,Accessories,Budget,Berlin Mitte,Broadway,Germany,Processing,Pickup,2024-06-04,2024-06-10,1,499,22,1
876,C_010,Male,26,Lawyer,Dunn,Ryan,P_1006,Laptop,Electronics,Premium,Nicosia Mall,Main St,Cyprus,Delivered,Online,2024-06-05,2024-06-12,2,620,42,1
877,C_009,Female,45,Doctor,Debby,Black,P_1001,Smartphone,Electronics,Standard,Nicosia Mall,High St,Cyprus,Cancelled,In-Store,2024-06-06,2024-06-14,3,200,37,1
878,C_008,Male,22,Executive,Dean,Kelly,P_1002,Headphones,Accessories,Budget,Nicosia Mall,Market Rd,Cyprus,Returned,Pickup,2024-06-07,2024-06-16,4,25,67,2
879,C_014,Female,35,Executive,Hannah,Muller,P_1003,Shoes,Fashion,Premium,New York Mall,Broadway,USA,Processing,Online,2024-06-08,2024-06-18,5,350,86,2
880,C_001,Male,37,Artist,Alex,Taylor,P_1004,Backpack,Fashion,Standard,Netherlands Mall,Main St,Netherlands,Delivered,In-Store,2024-06-09,2024-06-10,1,35,48,1
881,C_029,Female,29,Artist,Ramsey,Parker,P_1005,Tablet,Accessories,Budget,Nicosia Mall,High St,Cyprus,Cancelled,Pickup,2024-06-10,2024-06-12,2,499,24,1
882,C_026,Male,21,Artist,Michael,Canfield,P_1006,Laptop,Electronics,Premium,Amsterdam Mall,Market Rd,Australia,Returned,Online,2024-06-11,2024-06-14,3,620,75,1
883,C_028,Female,20,Engineer,Olivia,Taylor,P_1001,Smartphone,Electronics,Standard,Berlin Mitte,Broadway,Germany,Processing,In-Store,2024-06-12,2024-06-16,4,200,38,1
884,C_005,Male,23,Engineer,Daniel,Williams,P_1002,Headphones,Accessories,Budget,Berlin Mitte,Main St,USA,Delivered,Pickup,2024-06-13,2024-06-18,5,25,92,1
885,C_009,Female,45,Doctor,Debby,Black,P_1003,Shoes,Fashion,Premium,Nicosia Mall,High St,Cyprus,Cancelled,Online,2024-06-14,2024-06-20,1,350,90,1
886,C_008,Male,22,Executive,Dean,Kelly,P_1004,Backpack,Fashion,Standard,Nicosia Mall,Market Rd,Cyprus,Returned,In-Store,2024-06-15,2024-06-22,2,35,65,1
887,C_014,Female,35,Executive,Hannah,Muller,P_1005,Tablet,Accessories,Budget,New York Mall,Broadway,USA,Processing,Pickup,2024-06-16,2024-06-24,3,499,61,1
888,C_018,Male,64,Healthcare,James,Smith,P_1006,Laptop,Electronics,Premium,Nicosia Mall,Main St,Cyprus,Delivered,Online,2024-06-17,2024-06-26,4,620,66,1
889,C_029,Female,29,Artist,Ramsey,Parker,P_1001,Smartphone,Electronics,Standard,Nicosia Mall,High St,Cyprus,Cancelled,In-Store,2024-06-18,2024-06-28,5,200,89,1
890,C_026,Male,21,Marketing,Michael,Canfield,P_1002,Headphones,Accessories,Budget,Amsterdam Mall,Market Rd,Australia,Returned,Pickup,2024-06-19,2024-06-20,1,25,73,1
891,C_001,Male,37,Artist,Alex,Taylor,P_1003,Shoes,Fashion,Premium,Netherlands Mall,Broadway,Netherlands,Processing,Online,2024-06-20,2024-06-22,2,350,71,1
892,C_005,Male,23,Engineer,Daniel,Williams,P_1004,Backpack,Fashion,Standard,Berlin Mitte,Main St,USA,Delivered,In-Store,2024-06-21,2024-06-24,3,35,48,1
893,C_009,Female,45,Doctor,Debby,Black,P_1005,Tablet,Accessories,Budget,Nicosia Mall,High St,Cyprus,Cancelled,Pickup,2024-06-22,2024-06-26,4,499,31,1
894,C_008,Male,22,Executive,Dean,Kelly,P_1006,Laptop,Electronics,Premium,Nicosia Mall,Market Rd,Cyprus,Returned,Online,2024-06-23,2024-06-28,5,620,68,1
895,C_014,Female,35,Executive,Hannah,Muller,P_1001,Smartphone,Electronics,Standard,New York Mall,Broadway,USA,Processing,In-Store,2024-06-24,2024-06-30,1,200,89,2
896,C_018,Male,64,Healthcare,James,Smith,P_1002,Headphones,Accessories,Budget,Nicosia Mall,Main St,Cyprus,Delivered,Pickup,2024-06-25,2024-07-02,2,25,60,1
897,C_029,Female,29,Artist,Ramsey,Parker,P_1003,Shoes,Fashion,Premium,Nicosia Mall,High St,Cyprus,Cancelled,Online,2024-06-26,2024-07-04,3,350,3,2
898,C_026,Male,21,Lawyer,Michael,Canfield,P_1004,Backpack,Fashion,Standard,Amsterdam Mall,Market Rd,Australia,Returned,In-Store,2024-06-27,2024-07-06,4,35,81,1
899,C_031,Female,31,Entertainment,Tess,Ortiz,P_1005,Tablet,Accessories,Budget,London West,Broadway,UK,Processing,Pickup,2024-06-28,2024-07-08,5,499,39,1
